date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunset,sunrise,precipitation_sum,precipitation_hours,daylight_duration,sunshine_duration,snowfall_sum,showers_sum,rain_sum,wind_gusts_10m_max,wind_speed_10m_max,weather_code
1999-02-28 04:00:00+00:00,3.798333,-0.5725,7.3775,6.30875,-4.2355013,0.49998245,0,0,11.4,13.0,40419.58,0.0,0.0,0.0,11.4,40.68,21.900904,61.0
1999-03-01 04:00:00+00:00,3.6754167,0.97749996,7.2275,2.833805,-3.643017,-0.6303851,0,0,6.8,10.0,40579.33,30468.352,0.0,0.0,6.8,36.0,19.64558,61.0
1999-03-02 04:00:00+00:00,2.5379167,-1.1225,7.6775002,2.5154276,-6.1216702,-2.4692667,0,0,0.0,0.0,40738.875,37274.984,0.0,0.0,0.0,43.92,24.826952,3.0
1999-03-03 04:00:00+00:00,5.8441663,-1.0225,10.9775,6.76215,-4.783364,1.6706978,0,0,8.7,9.0,40898.105,29205.383,0.0,0.0,8.7,80.64,29.76484,63.0
1999-03-04 04:00:00+00:00,3.6274996,-0.9225,11.377501,6.975958,-7.215352,-2.6312282,0,0,12.599999,6.0,41056.9,15846.008,0.21000001,0.0,12.499999,93.96,33.77291,71.0
1999-03-05 04:00:00+00:00,0.7129167,-2.9225001,5.5775,1.0802112,-8.065976,-4.020912,0,0,0.0,0.0,41215.535,36720.195,0.0,0.0,0.0,42.48,20.858265,3.0
1999-03-06 04:00:00+00:00,3.1316662,-2.1725001,7.0775,4.905463,-5.9493275,-0.7399595,0,0,4.8,5.0,41375.207,14400.0,0.0,0.0,4.8,44.639996,25.006397,61.0
1999-03-07 04:00:00+00:00,-2.0870836,-8.2225,4.5274997,2.2988153,-15.526613,-8.419282,0,0,5.5000005,8.0,41535.895,37623.176,0.97999996,0.0,4.1,59.039997,29.957972,73.0
1999-03-08 04:00:00+00:00,-5.4579163,-9.9225,0.72749996,-5.8551426,-16.460693,-11.874503,0,0,0.0,0.0,41697.48,38144.207,0.0,0.0,0.0,50.399998,24.962307,0.0
1999-03-09 04:00:00+00:00,-2.9287503,-7.2225003,2.5275002,-2.1476462,-13.11134,-7.9006276,0,0,0.0,0.0,41859.86,32400.0,0.0,0.0,0.0,33.839996,17.713316,3.0
1999-03-10 04:00:00+00:00,-0.3495835,-3.5725002,4.3275,-0.63477063,-8.997704,-5.2117257,0,0,0.0,0.0,42022.91,37828.457,0.0,0.0,0.0,36.719997,18.514643,3.0
1999-03-11 04:00:00+00:00,-1.1954167,-4.4725003,4.4275,-1.1385944,-10.342798,-7.1112747,0,0,0.0,0.0,42186.527,37895.246,0.0,0.0,0.0,46.079998,22.322903,3.0
1999-03-12 04:00:00+00:00,-1.6141671,-3.9225001,2.3274999,-4.0490217,-10.263428,-7.933737,0,0,0.0,0.0,42350.594,26621.18,0.0,0.0,0.0,48.96,24.651457,3.0
1999-03-13 04:00:00+00:00,1.28375,-3.2725,8.0275,4.056366,-9.026843,-3.45687,0,0,0.0,0.0,42515.01,39088.875,0.0,0.0,0.0,36.719997,18.681883,3.0
1999-03-14 04:00:00+00:00,1.1775,-1.7725,6.5274997,3.7325134,-6.1018324,-2.5028057,0,0,8.099999,8.0,42679.664,19085.71,3.29,0.0,3.3999996,21.599998,13.202726,75.0
1999-03-15 04:00:00+00:00,0.6670833,-1.0725,3.3775,-1.4969893,-7.378957,-4.7979403,0,0,24.800001,15.0,42844.44,20108.096,16.380001,0.0,1.3999999,54.719997,26.525429,75.0
1999-03-16 04:00:00+00:00,1.5566667,-2.8725,7.0775,1.5534077,-9.259371,-4.000633,0,0,0.0,0.0,43009.242,39836.6,0.0,0.0,0.0,44.639996,23.14103,0.0
1999-03-17 04:00:00+00:00,5.3545837,-0.022500008,12.0775,8.623826,-4.5308156,1.6141266,0,0,0.0,0.0,43173.957,40003.008,0.0,0.0,0.0,32.039997,16.641972,1.0
1999-03-18 04:00:00+00:00,8.444165,3.7275,15.3275,10.286008,-0.34970045,3.876063,0,0,0.0,0.0,43338.48,40168.97,0.0,0.0,0.0,51.12,28.1169,3.0
1999-03-19 04:00:00+00:00,3.8545828,0.72749996,6.2774997,0.48391056,-4.3763633,-1.8265176,0,0,0.0,0.0,43502.7,38423.273,0.0,0.0,0.0,47.88,25.35637,3.0
1999-03-20 04:00:00+00:00,3.2316666,-1.7725,9.0775,5.186962,-6.33258,-0.89151734,0,0,0.0,0.0,43666.508,40499.137,0.0,0.0,0.0,32.760002,16.199999,1.0
1999-03-21 04:00:00+00:00,4.23375,-0.9725,8.0775,3.123599,-4.224552,0.19262026,0,0,14.5,7.0,43829.797,15392.588,0.0,0.0,14.5,60.839996,29.328403,63.0
1999-03-22 04:00:00+00:00,5.8712506,2.4775,9.0775,6.266267,-3.1845036,0.2729856,0,0,23.5,11.0,43992.47,31840.006,0.0,0.0,23.5,86.76,35.16225,63.0
1999-03-23 04:00:00+00:00,4.7191663,-1.0225,10.177501,6.26472,-5.314211,0.45171687,0,0,0.0,0.0,44154.402,34708.656,0.0,0.0,0.0,39.6,18.919704,3.0
1999-03-24 04:00:00+00:00,8.056666,2.2775002,13.9775,12.561451,-0.78915095,5.7675533,0,0,4.1,10.0,44315.496,32481.986,0.0,0.0,4.1,37.44,13.779114,53.0
1999-03-25 04:00:00+00:00,5.429583,1.3774999,9.427501,6.1440353,-3.3150084,1.3758746,0,0,0.0,0.0,44476.0,41309.54,0.0,0.0,0.0,33.48,17.208603,3.0
1999-03-26 04:00:00+00:00,3.0129166,-1.9225,8.5275,5.925579,-6.3197765,-0.8179963,0,0,0.0,0.0,44637.016,41469.816,0.0,0.0,0.0,33.48,16.946787,0.0
1999-03-27 04:00:00+00:00,4.731667,-1.6225001,11.5775,7.1280384,-5.7447004,0.42106113,0,0,0.70000005,3.0,44798.535,40915.03,0.0,0.0,0.70000005,44.28,22.915916,51.0
1999-03-28 04:00:00+00:00,5.406666,2.4274998,9.0275,5.627569,-3.696528,0.6887949,0,0,3.2999997,7.0,44960.46,4163.2124,0.0,0.0,3.2999997,50.039997,26.727423,55.0
1999-03-29 04:00:00+00:00,10.0275,5.4275,17.727499,14.188364,1.9641795,6.3750153,0,0,0.4,2.0,45122.69,34184.23,0.0,0.0,0.4,34.2,19.64228,51.0
1999-03-30 04:00:00+00:00,8.867084,4.6775,14.0275,8.850237,0.39694023,4.133879,0,0,0.0,0.0,45285.137,42112.594,0.0,0.0,0.0,44.639996,24.766848,2.0
1999-03-31 04:00:00+00:00,10.973332,2.9775,19.7775,15.583061,-1.1662555,6.8677077,0,0,0.0,0.0,45447.688,42273.215,0.0,0.0,0.0,41.760002,22.127556,1.0
1999-04-01 04:00:00+00:00,10.962916,6.4275,14.927501,13.804012,3.0250797,8.80008,0,0,1.6,6.0,45610.246,3415.7031,0.0,0.0,1.6,28.08,14.145756,53.0
1999-04-02 04:00:00+00:00,10.85875,6.9275,15.0775,13.910324,3.7212725,8.894141,0,0,0.0,0.0,45772.715,42593.668,0.0,0.0,0.0,29.519999,13.979872,3.0
1999-04-03 04:00:00+00:00,8.229583,6.2774997,11.627501,8.550714,3.3093367,5.492988,0,0,0.0,0.0,45934.996,22051.553,0.0,0.0,0.0,24.48,12.864649,3.0
1999-04-04 04:00:00+00:00,10.412916,5.5274997,13.8275,13.412514,-0.33363748,7.5062947,0,0,4.2,7.0,46096.973,11286.276,0.0,0.0,4.2,39.239998,19.64228,55.0
1999-04-05 04:00:00+00:00,6.619166,0.6775,13.4775,10.573333,-4.237301,2.8352683,0,0,0.0,0.0,46258.555,43070.91,0.0,0.0,0.0,37.079998,18.25026,1.0
1999-04-06 04:00:00+00:00,8.437917,2.8775,14.877501,12.65419,-0.30438232,5.5352817,0,0,0.4,1.0,46419.633,40446.1,0.0,0.0,0.4,35.64,18.947083,51.0
1999-04-07 04:00:00+00:00,12.427499,7.9275002,19.5775,16.99809,4.6925707,9.75024,0,0,0.0,0.0,46580.094,43200.0,0.0,0.0,0.0,34.2,17.709658,2.0
1999-04-08 04:00:00+00:00,14.348332,5.4775,23.5775,21.186642,2.8355126,12.003207,0,0,0.1,1.0,46739.84,43200.0,0.0,0.0,0.1,39.6,21.2522,51.0
1999-04-09 04:00:00+00:00,7.99,6.1275,11.7275,8.130865,2.3436446,4.6574087,0,0,11.500001,13.0,46898.758,341.02753,0.0,0.0,11.500001,32.760002,18.86139,61.0
1999-04-10 04:00:00+00:00,8.210834,4.0274997,13.3275,9.875262,-0.9201324,4.1779256,0,0,4.2,4.0,47056.723,43200.0,0.0,0.0,4.2,43.199997,21.485697,61.0
1999-04-11 04:00:00+00:00,4.44,0.87749994,8.2275,4.627672,-2.8937926,0.6121099,0,0,6.2999997,9.0,47213.64,23870.914,0.14,0.0,6.1,33.12,16.418526,71.0
1999-04-12 04:00:00+00:00,6.4649997,2.7275,12.4775,6.804902,-0.40172863,2.200201,0,0,1.6000001,6.0,47369.375,28800.0,0.0,0.0,1.6000001,49.32,26.121714,51.0
1999-04-13 04:00:00+00:00,7.3025002,2.8775,13.0275,7.805044,-2.148897,2.021444,0,0,0.0,0.0,47523.824,43427.46,0.0,0.0,0.0,50.039997,26.552288,0.0
1999-04-14 04:00:00+00:00,9.329584,4.6775,15.377501,9.72875,-0.5060115,4.3147163,0,0,0.0,0.0,47677.215,43333.945,0.0,0.0,0.0,55.44,28.757215,2.0
1999-04-15 04:00:00+00:00,10.806667,3.9775,18.0275,15.571909,0.23950958,7.44001,0,0,0.0,0.0,47830.598,38459.082,0.0,0.0,0.0,26.64,14.205182,3.0
1999-04-16 04:00:00+00:00,7.9191666,6.4275,9.4775,7.065754,4.1987705,5.6852355,0,0,4.5,7.0,47983.97,2658.3435,0.0,0.0,4.5,33.839996,16.179987,55.0
1999-04-17 04:00:00+00:00,8.400416,3.4274998,12.877501,8.123751,0.58219576,4.888372,0,0,0.1,1.0,48137.22,43454.85,0.0,0.0,0.1,49.32,22.55106,51.0
1999-04-18 04:00:00+00:00,9.44625,4.5775,14.8275,9.900018,0.55154943,5.3084993,0,0,0.0,0.0,48290.242,42826.926,0.0,0.0,0.0,42.48,23.042812,2.0
1999-04-19 04:00:00+00:00,8.769166,3.6774998,14.427501,12.658571,0.8478446,6.020492,0,0,2.3,3.0,48442.926,43946.06,0.0,0.0,2.3,40.32,16.485485,61.0
1999-04-20 04:00:00+00:00,6.554584,3.7275,8.927501,6.2067976,1.0415568,3.8476944,0,0,4.3999996,10.0,48595.168,16549.281,0.0,0.0,4.3999996,25.919998,14.039999,53.0
1999-04-21 04:00:00+00:00,9.246249,2.4775,14.9775,13.1410885,-0.85567,6.3363137,0,0,0.0,0.0,48746.85,44687.49,0.0,0.0,0.0,25.919998,14.4,3.0
1999-04-22 04:00:00+00:00,9.919167,5.2774997,15.5275,15.014917,3.145969,8.478443,0,0,4.5000005,7.0,48897.87,23915.4,0.0,0.0,4.5000005,24.119999,11.090103,61.0
1999-04-23 04:00:00+00:00,9.38375,6.5775,13.0775,11.173731,3.0693498,7.2619653,0,0,9.1,8.0,49048.098,15442.619,0.0,0.0,9.1,38.16,17.935081,61.0
1999-04-24 04:00:00+00:00,7.654583,2.2775002,13.627501,9.713741,-2.2128391,3.3020027,0,0,0.0,0.0,49197.42,45388.85,0.0,0.0,0.0,36.36,19.386593,3.0
1999-04-25 04:00:00+00:00,8.612917,2.2775002,14.677501,12.242985,-1.9968376,4.889089,0,0,0.0,0.0,49345.723,45573.125,0.0,0.0,0.0,28.8,16.267857,3.0
1999-04-26 04:00:00+00:00,12.702499,5.9275,20.5775,16.8061,1.6894131,8.9468355,0,0,0.0,0.0,49492.87,45296.992,0.0,0.0,0.0,44.28,24.569832,2.0
1999-04-27 04:00:00+00:00,10.3525,5.2774997,16.227499,13.285927,0.7541971,6.641665,0,0,0.0,0.0,49638.74,45762.31,0.0,0.0,0.0,36.36,17.654688,3.0
1999-04-28 04:00:00+00:00,9.873333,4.8275,14.177501,12.217457,1.4625163,7.2622733,0,0,0.0,0.0,49783.21,45454.867,0.0,0.0,0.0,23.4,12.074766,3.0
1999-04-29 04:00:00+00:00,11.150414,5.0274997,17.9275,14.653435,1.3777938,7.731093,0,0,0.0,0.0,49926.14,44015.203,0.0,0.0,0.0,43.92,18.751125,2.0
1999-04-30 04:00:00+00:00,9.925416,3.9274998,16.3275,14.013361,1.3040881,7.2712073,0,0,0.0,0.0,50067.4,46344.55,0.0,0.0,0.0,32.399998,18.59845,1.0
1999-05-01 04:00:00+00:00,10.333751,4.2275,17.0775,15.233488,0.93048525,7.573687,0,0,0.0,0.0,50206.848,46545.316,0.0,0.0,0.0,27.0,12.984975,0.0
1999-05-02 04:00:00+00:00,11.317084,5.4275,17.8275,14.295422,1.7731862,7.7985,0,0,0.0,0.0,50344.34,45967.766,0.0,0.0,0.0,44.639996,22.545315,3.0
1999-05-03 04:00:00+00:00,11.687917,9.2775,14.927501,11.945162,4.3056087,8.042257,0,0,3.6999998,11.0,50479.742,3740.0845,0.0,0.0,3.6999998,44.639996,21.767351,53.0
1999-05-04 04:00:00+00:00,12.454585,9.9775,14.8275,14.55999,7.619438,11.0033045,0,0,0.90000004,3.0,50613.254,0.0,0.0,0.0,0.90000004,28.44,13.281023,51.0
1999-05-05 04:00:00+00:00,14.987916,11.377501,19.627499,20.084553,11.04096,14.8754425,0,0,0.0,0.0,50745.867,16718.652,0.0,0.0,0.0,16.919998,10.685391,3.0
1999-05-06 04:00:00+00:00,13.700417,10.5275,17.6775,16.411133,9.796649,13.014974,0,0,0.0,0.0,50877.547,13169.005,0.0,0.0,0.0,30.239998,14.799459,3.0
1999-05-07 04:00:00+00:00,12.99625,11.3275,15.7275,14.313387,10.281174,11.8569,0,0,0.8,5.0,51008.19,0.0,0.0,0.0,0.8,29.519999,16.279802,51.0
1999-05-08 04:00:00+00:00,14.200417,12.2275,16.7775,17.914837,10.788305,13.795741,0,0,22.3,14.0,51137.68,702.2912,0.0,0.0,22.3,38.16,17.555307,63.0
1999-05-09 04:00:00+00:00,15.719167,11.2275,20.9275,19.642998,11.036392,15.114165,0,0,0.0,0.0,51265.9,33384.785,0.0,0.0,0.0,30.960001,15.905319,3.0
1999-05-10 04:00:00+00:00,14.812916,10.3275,19.877499,18.496227,7.5480766,12.924549,0,0,0.0,0.0,51392.715,47981.54,0.0,0.0,0.0,30.239998,15.484185,3.0
1999-05-11 04:00:00+00:00,13.692084,8.927501,18.727499,18.717325,6.3502216,12.049664,0,0,0.0,0.0,51518.01,48098.37,0.0,0.0,0.0,24.119999,12.496719,3.0
1999-05-12 04:00:00+00:00,14.765,8.7775,20.7775,20.932573,7.471631,13.874688,0,0,0.0,0.0,51641.66,47425.598,0.0,0.0,0.0,21.599998,12.096214,3.0
1999-05-13 04:00:00+00:00,13.912914,9.927501,19.1775,18.762232,6.867738,11.530726,0,0,1.2,4.0,51763.535,42539.645,0.0,0.0,1.2,29.16,15.463244,51.0
1999-05-14 04:00:00+00:00,11.48375,7.1775,16.3275,15.54155,4.2312336,9.032284,0,0,0.0,0.0,51883.504,48438.285,0.0,0.0,0.0,28.08,12.72283,2.0
1999-05-15 04:00:00+00:00,13.073334,7.0775,18.8275,17.092001,5.1027126,11.08303,0,0,0.0,0.0,52001.434,46474.617,0.0,0.0,0.0,30.239998,15.844089,3.0
1999-05-16 04:00:00+00:00,12.631667,7.2774997,18.3275,17.282003,4.6319294,10.6328535,0,0,0.0,0.0,52117.184,48654.91,0.0,0.0,0.0,28.08,14.57889,3.0
1999-05-17 04:00:00+00:00,13.854584,7.6275,19.377499,18.622076,5.5460787,12.45111,0,0,0.0,0.0,52230.617,48759.875,0.0,0.0,0.0,27.359999,13.479583,3.0
1999-05-18 04:00:00+00:00,15.112918,9.677501,19.5775,18.952213,8.271524,14.526343,0,0,0.6,3.0,52341.6,22581.787,0.0,0.0,0.6,29.88,15.273505,51.0
1999-05-19 04:00:00+00:00,15.765,14.4775,17.1775,19.289507,14.156733,16.52131,0,0,24.4,24.0,52449.992,0.0,0.0,0.0,24.4,30.960001,17.643673,61.0
1999-05-20 04:00:00+00:00,15.93375,11.677501,21.227499,18.872805,8.797551,13.368575,0,0,2.1,2.0,52555.633,47199.137,0.0,0.0,2.1,43.199997,21.67487,61.0
1999-05-21 04:00:00+00:00,16.035833,9.377501,22.1775,21.346512,6.790764,14.531113,0,0,0.0,0.0,52658.387,49154.504,0.0,0.0,0.0,28.08,14.77755,3.0
1999-05-22 04:00:00+00:00,17.342083,11.5775,24.0275,25.313253,11.106562,17.122547,0,0,0.0,0.0,52758.1,49246.227,0.0,0.0,0.0,23.039999,13.004922,3.0
1999-05-23 04:00:00+00:00,14.842083,13.3275,16.1775,16.398426,12.477304,14.829315,0,0,14.7,18.0,52854.633,2346.0334,0.0,0.0,14.7,32.760002,13.32,61.0
1999-05-24 04:00:00+00:00,16.112917,14.127501,18.7775,19.544537,13.015364,16.300886,0,0,11.400001,8.0,52948.098,12363.194,0.0,0.0,11.400001,48.96,19.211996,63.0
1999-05-25 04:00:00+00:00,14.642083,10.427501,18.5275,14.317078,7.682537,11.412823,0,0,0.2,2.0,53039.25,49504.754,0.0,0.0,0.2,54.0,30.945345,51.0
1999-05-26 04:00:00+00:00,15.55875,11.2275,20.0275,16.104326,8.097839,12.587131,0,0,0.0,0.0,53128.074,43599.457,0.0,0.0,0.0,56.88,30.035742,3.0
1999-05-27 04:00:00+00:00,15.092084,11.427501,20.127499,17.41641,9.295059,12.837002,0,0,0.0,0.0,53214.477,45724.883,0.0,0.0,0.0,38.519997,21.437386,3.0
1999-05-28 04:00:00+00:00,17.742083,11.3275,24.3275,24.233742,8.516572,16.777287,0,0,0.0,0.0,53298.37,49685.05,0.0,0.0,0.0,27.359999,14.33234,3.0
1999-05-29 04:00:00+00:00,20.740004,12.377501,27.877499,27.962967,11.539946,20.94515,0,0,0.0,0.0,53379.652,49729.934,0.0,0.0,0.0,29.16,15.111424,3.0
1999-05-30 04:00:00+00:00,21.394165,13.5275,28.5775,30.057987,12.94865,22.057426,0,0,0.0,0.0,53458.242,49774.06,0.0,0.0,0.0,17.28,9.3876505,1.0
1999-05-31 04:00:00+00:00,21.929583,15.8275,28.627499,31.511532,15.870785,22.942345,0,0,0.0,0.0,53534.04,49817.336,0.0,0.0,0.0,26.64,14.480773,3.0
1999-06-01 04:00:00+00:00,22.794167,16.227499,28.627499,29.891022,16.332771,23.481245,0,0,0.0,0.0,53606.95,48169.973,0.0,0.0,0.0,27.359999,14.277983,3.0
1999-06-02 04:00:00+00:00,23.667078,18.0775,29.127499,31.647163,18.831951,24.788612,0,0,0.0,0.0,53676.887,49372.598,0.0,0.0,0.0,25.56,13.698934,3.0
1999-06-03 04:00:00+00:00,23.492083,20.0775,27.0275,27.178394,18.872452,23.67594,0,0,0.0,0.0,53743.746,46800.0,0.0,0.0,0.0,36.719997,19.161337,3.0
1999-06-04 04:00:00+00:00,19.6275,15.3275,23.7775,22.450006,13.53653,17.873304,0,0,0.0,0.0,53807.445,49980.22,0.0,0.0,0.0,36.719997,19.576189,3.0
1999-06-05 04:00:00+00:00,19.32125,15.777501,24.1775,23.743097,15.143904,18.42574,0,0,0.0,0.0,53867.883,50017.94,0.0,0.0,0.0,38.16,19.164717,3.0
1999-06-06 04:00:00+00:00,19.606665,12.677501,25.5775,26.016838,12.301767,19.512175,0,0,0.0,0.0,53924.97,50054.29,0.0,0.0,0.0,28.08,14.404499,3.0
1999-06-07 04:00:00+00:00,26.348333,19.127499,34.0275,37.31421,18.809786,27.748663,0,0,0.0,0.0,53978.61,50089.188,0.0,0.0,0.0,30.599998,16.171976,3.0
1999-06-08 04:00:00+00:00,27.310835,22.127499,32.5275,33.240974,23.687008,28.351694,0,0,0.0,0.0,54028.707,50122.523,0.0,0.0,0.0,39.239998,21.461555,1.0
1999-06-09 04:00:00+00:00,22.792082,16.9275,28.377499,29.92413,16.073402,23.086794,0,0,0.0,0.0,54075.176,48880.84,0.0,0.0,0.0,37.8,19.130875,3.0
1999-06-10 04:00:00+00:00,17.675417,15.177501,20.9275,20.141294,14.516043,16.463558,0,0,0.0,0.0,54117.926,33776.965,0.0,0.0,0.0,32.760002,14.264361,3.0
1999-06-11 04:00:00+00:00,17.865002,13.377501,23.2775,23.57757,12.562555,17.267057,0,0,0.0,0.0,54156.855,50212.41,0.0,0.0,0.0,23.759998,10.739833,2.0
1999-06-12 04:00:00+00:00,18.815002,12.5275,24.0775,24.599089,11.670254,18.87752,0,0,0.1,1.0,54191.9,36485.246,0.0,0.0,0.1,33.12,17.106628,51.0
1999-06-13 04:00:00+00:00,20.554585,18.5275,25.0775,27.596703,19.656734,21.974678,0,0,5.1,10.0,54223.04,25515.71,0.0,0.0,5.1,37.44,17.610588,61.0
1999-06-14 04:00:00+00:00,21.354586,18.4275,25.8275,26.465925,19.541082,22.572212,0,0,3.5000002,10.0,54250.55,32880.7,0.0,0.0,3.5000002,35.28,14.494192,55.0
1999-06-15 04:00:00+00:00,21.352499,16.8275,25.7775,26.172556,16.294552,21.0069,0,0,1.3,3.0,54274.434,50309.645,0.0,0.0,1.3,29.16,14.689588,53.0
1999-06-16 04:00:00+00:00,18.075415,13.877501,21.377499,21.582071,10.939516,16.596785,0,0,0.0,0.0,54294.703,49623.996,0.0,0.0,0.0,33.839996,17.227419,3.0
1999-06-17 04:00:00+00:00,16.9025,15.0775,18.877499,17.983082,14.717148,16.670862,0,0,1.6999999,9.0,54311.34,8412.571,0.0,0.0,1.6999999,27.0,11.753877,51.0
1999-06-18 04:00:00+00:00,17.373331,13.677501,21.477499,20.064552,12.402506,16.301895,0,0,0.1,1.0,54324.36,39628.824,0.0,0.0,0.1,29.16,13.363711,51.0
1999-06-19 04:00:00+00:00,18.74,12.427501,24.477499,25.208797,11.767096,18.240189,0,0,0.0,0.0,54333.754,48415.207,0.0,0.0,0.0,28.44,12.245293,3.0
1999-06-20 04:00:00+00:00,18.102503,14.877501,21.977499,21.402525,15.021608,17.639486,0,0,0.5,1.0,54339.53,41388.69,0.0,0.0,0.5,28.44,14.003028,53.0
1999-06-21 04:00:00+00:00,17.196249,15.127501,19.7775,19.58461,15.675535,17.271864,0,0,7.2999997,9.0,54341.703,28783.434,0.0,0.0,7.2999997,25.199999,12.904882,61.0
1999-06-22 04:00:00+00:00,20.498331,13.0775,26.5275,27.98993,13.008482,21.340172,0,0,0.0,0.0,54340.26,50400.0,0.0,0.0,0.0,14.4,8.669949,2.0
1999-06-23 04:00:00+00:00,23.015,15.377501,29.727499,31.914837,15.512749,23.480608,0,0,0.0,0.0,54335.234,50400.0,0.0,0.0,0.0,21.599998,12.229406,2.0
1999-06-24 04:00:00+00:00,22.8025,16.4275,28.377499,28.19881,16.245571,21.956253,0,0,0.0,0.0,54326.617,50400.0,0.0,0.0,0.0,33.12,16.981165,2.0
1999-06-25 04:00:00+00:00,21.996248,15.777501,27.1775,28.235832,15.891684,22.156815,0,0,0.0,0.0,54314.434,46638.09,0.0,0.0,0.0,29.519999,15.273505,3.0
1999-06-26 04:00:00+00:00,25.52125,19.977499,31.227499,33.309208,21.544542,27.440123,0,0,0.0,0.0,54298.688,50400.0,0.0,0.0,0.0,25.56,12.682018,3.0
1999-06-27 04:00:00+00:00,25.567087,20.477499,30.627499,33.029198,23.294004,28.254614,0,0,0.0,0.0,54279.402,44272.13,0.0,0.0,0.0,32.039997,17.447933,3.0
1999-06-28 04:00:00+00:00,26.40042,22.1775,31.7775,34.503258,25.10366,28.95693,0,0,0.0,0.0,54256.598,45001.066,0.0,0.0,0.0,46.44,19.813087,3.0
1999-06-29 04:00:00+00:00,25.635834,22.727499,31.627499,35.77322,25.57927,29.182741,0,0,9.7,5.0,54230.285,39315.324,0.0,0.0,9.7,48.239998,16.1198,63.0
1999-06-30 04:00:00+00:00,21.831665,19.227499,25.2775,26.398752,18.12469,22.305079,0,0,3.0,5.0,54200.49,39392.324,0.0,0.0,3.0,29.16,14.917212,55.0
1999-07-01 04:00:00+00:00,22.475416,19.477499,25.2775,28.878494,21.706774,25.453299,0,0,8.7,14.0,54167.23,11276.067,0.0,0.0,8.7,40.32,19.592731,61.0
1999-07-02 04:00:00+00:00,24.592085,22.2775,28.4275,30.180565,23.810263,26.336248,0,0,10.7,7.0,54130.53,25397.771,0.0,0.0,10.7,49.32,24.627789,63.0
1999-07-03 04:00:00+00:00,25.098335,21.0275,29.3275,34.986546,24.581621,29.344267,0,0,0.3,2.0,54090.29,48679.05,0.0,0.0,0.3,20.16,11.525623,51.0
1999-07-04 04:00:00+00:00,28.396254,23.627499,33.6275,37.525696,26.76082,32.234425,0,0,0.0,0.0,54046.14,44458.344,0.0,0.0,0.0,38.88,16.645864,3.0
1999-07-05 04:00:00+00:00,30.258749,25.127499,36.0275,39.86789,28.46407,34.077503,0,0,0.0,0.0,53998.16,50353.316,0.0,0.0,0.0,30.239998,15.807239,0.0
1999-07-06 04:00:00+00:00,30.506666,24.9275,36.1275,38.670307,27.403976,33.303654,0,0,0.1,1.0,53946.44,50320.438,0.0,0.0,0.1,38.16,20.696085,51.0
1999-07-07 04:00:00+00:00,26.781668,22.727499,30.6775,30.671062,23.365707,27.273079,0,0,0.0,0.0,53891.1,50275.383,0.0,0.0,0.0,34.56,17.595861,2.0
1999-07-08 04:00:00+00:00,24.254585,19.377499,27.9275,26.108547,19.52352,23.279356,0,0,0.0,0.0,53832.246,47066.88,0.0,0.0,0.0,47.88,21.900904,3.0
1999-07-09 04:00:00+00:00,23.558752,18.877499,27.477499,26.886242,19.299404,23.55713,0,0,0.0,0.0,53769.977,37004.227,0.0,0.0,0.0,35.28,18.678415,3.0
1999-07-10 04:00:00+00:00,26.002502,21.227499,28.8275,28.209679,18.753933,25.49675,0,0,0.2,1.0,53704.406,37683.85,0.0,0.0,0.2,39.239998,20.523157,51.0
1999-07-11 04:00:00+00:00,21.44,16.1775,26.477499,25.287039,14.773117,19.986803,0,0,0.0,0.0,53635.645,50041.742,0.0,0.0,0.0,36.0,19.652176,1.0
1999-07-12 04:00:00+00:00,20.921253,15.7275,25.5775,25.071243,15.457678,20.189083,0,0,0.0,0.0,53563.793,30085.83,0.0,0.0,0.0,27.72,14.003028,3.0
1999-07-13 04:00:00+00:00,20.78583,18.127499,24.6775,24.190575,17.692123,20.2694,0,0,0.4,2.0,53488.96,47659.2,0.0,0.0,0.4,34.56,16.071491,51.0
1999-07-14 04:00:00+00:00,20.181667,15.7275,24.5775,25.257631,16.562353,20.773592,0,0,0.0,0.0,53411.26,38828.96,0.0,0.0,0.0,23.4,9.957108,3.0
1999-07-15 04:00:00+00:00,22.937918,15.127501,30.0775,31.507835,15.707811,23.81746,0,0,0.0,0.0,53330.797,49762.094,0.0,0.0,0.0,26.28,12.496718,3.0
1999-07-16 04:00:00+00:00,27.189997,20.227499,33.677498,35.973663,20.200846,27.858461,0,0,0.0,0.0,53247.67,49685.684,0.0,0.0,0.0,29.519999,16.08761,2.0
1999-07-17 04:00:00+00:00,28.58167,22.5775,34.5275,36.86249,23.631685,29.967077,0,0,0.0,0.0,53161.992,49606.86,0.0,0.0,0.0,28.44,15.580141,2.0
1999-07-18 04:00:00+00:00,28.652498,23.5275,34.9775,38.515587,25.051096,30.809484,0,0,0.3,2.0,53073.867,44340.37,0.0,0.0,0.3,30.599998,13.089354,51.0
1999-07-19 04:00:00+00:00,27.479584,22.5275,34.4775,36.443874,25.60794,30.031824,0,0,2.8000002,4.0,52983.395,35060.098,0.0,0.0,2.8000002,41.399998,18.204042,61.0
1999-07-20 04:00:00+00:00,24.660833,22.0275,27.877499,29.889782,24.071785,26.338076,0,0,0.0,0.0,52890.68,46913.074,0.0,0.0,0.0,23.4,10.383987,3.0
